GameID,Ha,pHa,La,lot_shape__A,lot_shape_symm_A,lot_shape_L_A,lot_shape_R_A,LotNumA,Hb,pHb,Lb,lot_shape__A.1,lot_shape_symm_A.1,lot_shape_L_A.1,lot_shape_R_A.1,LotNumB,Amb,Corr,diffEV,diffSDs,diffMins,diffMaxs,diffUV,RatioMin,SignMax,pBbet_Unbiased1,pBbet_UnbiasedFB,pBbet_Uniform,pBbet_Sign1,pBbet_SignFB,Dom,diffBEV0,diffBEVfb,diffSignEV,BEASTpred,block,Feedback,B_rate
49,23,1,23,1,0,0,0,1,23,1,23,0,1,0,0,3,0,0,0,0.707106781,-1,1,0,0.956521739,1,-0.0148,-0.0096,-0.0169,0,0,0,0,0,0,0.4962,1,0,0.538271605
49,23,1,23,1,0,0,0,1,23,1,23,0,1,0,0,3,0,0,0,0.707106781,-1,1,0,0.956521739,1,-0.0148,-0.0096,-0.0169,0,0,0,0,0,0,0.5016,2,1,0.496296296
49,23,1,23,1,0,0,0,1,23,1,23,0,1,0,0,3,0,0,0,0.707106781,-1,1,0,0.956521739,1,-0.0148,-0.0096,-0.0169,0,0,0,0,0,0,0.49989,3,1,0.49382716
49,23,1,23,1,0,0,0,1,23,1,23,0,1,0,0,3,0,0,0,0.707106781,-1,1,0,0.956521739,1,-0.0148,-0.0096,-0.0169,0,0,0,0,0,0,0.4996,4,1,0.483950617
49,23,1,23,1,0,0,0,1,23,1,23,0,1,0,0,3,0,0,0,0.707106781,-1,1,0,0.956521739,1,-0.0148,-0.0096,-0.0169,0,0,0,0,0,0,0.50201,5,1,0.47654321
50,4,1,4,1,0,0,0,1,4,1,4,0,1,0,0,9,0,0,0,1.414213562,-4,4,0,0,1,0.0063,0.0051,0.0073,-0.0041,-0.0054,0,0,0,-0.03125,0.41849,1,0,0.437037037
50,4,1,4,1,0,0,0,1,4,1,4,0,1,0,0,9,0,0,0,1.414213562,-4,4,0,0,1,0.0063,0.0051,0.0073,-0.0041,-0.0054,0,0,0,-0.03125,0.44657,2,1,0.656790123
50,4,1,4,1,0,0,0,1,4,1,4,0,1,0,0,9,0,0,0,1.414213562,-4,4,0,0,1,0.0063,0.0051,0.0073,-0.0041,-0.0054,0,0,0,-0.03125,0.45919,3,1,0.597530864
50,4,1,4,1,0,0,0,1,4,1,4,0,1,0,0,9,0,0,0,1.414213562,-4,4,0,0,1,0.0063,0.0051,0.0073,-0.0041,-0.0054,0,0,0,-0.03125,0.46516,4,1,0.57037037
50,4,1,4,1,0,0,0,1,4,1,4,0,1,0,0,9,0,0,0,1.414213562,-4,4,0,0,1,0.0063,0.0051,0.0073,-0.0041,-0.0054,0,0,0,-0.03125,0.46737,5,1,0.572839506
51,42,0.8,-18,1,0,0,0,1,68,0.2,23,1,0,0,0,1,0,0,2,-6,41,26,33.5,0,1,-0.1884,-0.2968,1,0.2036,0.1975,0,2,2,34.4,0.78291,1,0,0.792592593
51,42,0.8,-18,1,0,0,0,1,68,0.2,23,1,0,0,0,1,0,0,2,-6,41,26,33.5,0,1,-0.1884,-0.2968,1,0.2036,0.1975,0,2,2,34.4,0.65601,2,1,0.708641975
51,42,0.8,-18,1,0,0,0,1,68,0.2,23,1,0,0,0,1,0,0,2,-6,41,26,33.5,0,1,-0.1884,-0.2968,1,0.2036,0.1975,0,2,2,34.4,0.62115,3,1,0.735802469
51,42,0.8,-18,1,0,0,0,1,68,0.2,23,1,0,0,0,1,0,0,2,-6,41,26,33.5,0,1,-0.1884,-0.2968,1,0.2036,0.1975,0,2,2,34.4,0.60879,4,1,0.716049383
51,42,0.8,-18,1,0,0,0,1,68,0.2,23,1,0,0,0,1,0,0,2,-6,41,26,33.5,0,1,-0.1884,-0.2968,1,0.2036,0.1975,0,2,2,34.4,0.60241,5,1,0.703703704
52,46,0.2,0,1,0,0,0,1,46,0.25,-2,1,0,0,0,1,0,0,0.8,2.384609691,-2,0,-1,0,1,-0.6912,-0.5511,-0.4998,-0.6912,-0.5511,0,0.8,0.8,-33.6,0.33647,1,0,0.362962963
52,46,0.2,0,1,0,0,0,1,46,0.25,-2,1,0,0,0,1,0,0,0.8,2.384609691,-2,0,-1,0,1,-0.6912,-0.5511,-0.4998,-0.6912,-0.5511,0,0.8,0.8,-33.6,0.38339,2,1,0.261728395
52,46,0.2,0,1,0,0,0,1,46,0.25,-2,1,0,0,0,1,0,0,0.8,2.384609691,-2,0,-1,0,1,-0.6912,-0.5511,-0.4998,-0.6912,-0.5511,0,0.8,0.8,-33.6,0.41013,3,1,0.254320988
52,46,0.2,0,1,0,0,0,1,46,0.25,-2,1,0,0,0,1,0,0,0.8,2.384609691,-2,0,-1,0,1,-0.6912,-0.5511,-0.4998,-0.6912,-0.5511,0,0.8,0.8,-33.6,0.4182,4,1,0.222222222
52,46,0.2,0,1,0,0,0,1,46,0.25,-2,1,0,0,0,1,0,0,0.8,2.384609691,-2,0,-1,0,1,-0.6912,-0.5511,-0.4998,-0.6912,-0.5511,0,0.8,0.8,-33.6,0.42097,5,1,0.217283951
53,28,1,28,1,0,0,0,1,42,0.75,-22,1,0,0,0,1,0,0,-2,27.71281292,-50,14,-18,0,1,0.4996,0.4956,0.0052,-0.2502,-0.2522,0,-2,-2,-32,0.33211,1,0,0.355555556
53,28,1,28,1,0,0,0,1,42,0.75,-22,1,0,0,0,1,0,0,-2,27.71281292,-50,14,-18,0,1,0.4996,0.4956,0.0052,-0.2502,-0.2522,0,-2,-2,-32,0.44063,2,1,0.427160494
53,28,1,28,1,0,0,0,1,42,0.75,-22,1,0,0,0,1,0,0,-2,27.71281292,-50,14,-18,0,1,0.4996,0.4956,0.0052,-0.2502,-0.2522,0,-2,-2,-32,0.46735,3,1,0.417283951
53,28,1,28,1,0,0,0,1,42,0.75,-22,1,0,0,0,1,0,0,-2,27.71281292,-50,14,-18,0,1,0.4996,0.4956,0.0052,-0.2502,-0.2522,0,-2,-2,-32,0.47577,4,1,0.414814815
53,28,1,28,1,0,0,0,1,42,0.75,-22,1,0,0,0,1,0,0,-2,27.71281292,-50,14,-18,0,1,0.4996,0.4956,0.0052,-0.2502,-0.2522,0,-2,-2,-32,0.48491,5,1,0.414814815
54,18,1,18,1,0,0,0,1,64,0.5,-33,1,0,0,0,1,0,0,-2.5,48.5,-51,46,-2.5,0,1,-0.0238,0.0096,-0.0238,-0.5119,-0.4952,0,-2.5,-2.5,-97,0.26196,1,0,0.320987654
54,18,1,18,1,0,0,0,1,64,0.5,-33,1,0,0,0,1,0,0,-2.5,48.5,-51,46,-2.5,0,1,-0.0238,0.0096,-0.0238,-0.5119,-0.4952,0,-2.5,-2.5,-97,0.34163,2,1,0.296296296
54,18,1,18,1,0,0,0,1,64,0.5,-33,1,0,0,0,1,0,0,-2.5,48.5,-51,46,-2.5,0,1,-0.0238,0.0096,-0.0238,-0.5119,-0.4952,0,-2.5,-2.5,-97,0.35907,3,1,0.308641975
54,18,1,18,1,0,0,0,1,64,0.5,-33,1,0,0,0,1,0,0,-2.5,48.5,-51,46,-2.5,0,1,-0.0238,0.0096,-0.0238,-0.5119,-0.4952,0,-2.5,-2.5,-97,0.36201,4,1,0.320987654
54,18,1,18,1,0,0,0,1,64,0.5,-33,1,0,0,0,1,0,0,-2.5,48.5,-51,46,-2.5,0,1,-0.0238,0.0096,-0.0238,-0.5119,-0.4952,0,-2.5,-2.5,-97,0.36856,5,1,0.286419753
55,43,0.2,19,1,0,0,0,1,22,0.25,17,0,1,0,0,9,0,-1,-5.550000056,-7.322391638,-2,-17,-9.5,0.894736842,1,-0.9027,-0.5124,-0.503,0,0,0,-5.550000056,-5.550000056,-5.20E-08,0.033613,1,0,0.204938272
55,43,0.2,19,1,0,0,0,1,22,0.25,17,0,1,0,0,9,0,-1,-5.550000056,-7.322391638,-2,-17,-9.5,0.894736842,1,-0.9027,-0.5124,-0.503,0,0,0,-5.550000056,-5.550000056,-5.20E-08,0.05108,2,1,0.158024691
55,43,0.2,19,1,0,0,0,1,22,0.25,17,0,1,0,0,9,0,-1,-5.550000056,-7.322391638,-2,-17,-9.5,0.894736842,1,-0.9027,-0.5124,-0.503,0,0,0,-5.550000056,-5.550000056,-5.20E-08,0.053747,3,1,0.09382716
55,43,0.2,19,1,0,0,0,1,22,0.25,17,0,1,0,0,9,0,-1,-5.550000056,-7.322391638,-2,-17,-9.5,0.894736842,1,-0.9027,-0.5124,-0.503,0,0,0,-5.550000056,-5.550000056,-5.20E-08,0.052067,4,1,0.074074074
55,43,0.2,19,1,0,0,0,1,22,0.25,17,0,1,0,0,9,0,-1,-5.550000056,-7.322391638,-2,-17,-9.5,0.894736842,1,-0.9027,-0.5124,-0.503,0,0,0,-5.550000056,-5.550000056,-5.20E-08,0.05284,5,1,0.069135802
56,-8,1,-8,1,0,0,0,1,-5,0.99,-34,1,0,0,0,1,0,0,2.71,2.885463568,-26,3,-11.5,0.235294118,-1,0.982,0.9818,-0.0116,0,0,0,2.71,2.71,0,0.64635,1,0,0.762962963
56,-8,1,-8,1,0,0,0,1,-5,0.99,-34,1,0,0,0,1,0,0,2.71,2.885463568,-26,3,-11.5,0.235294118,-1,0.982,0.9818,-0.0116,0,0,0,2.71,2.71,0,0.72573,2,1,0.881481481
56,-8,1,-8,1,0,0,0,1,-5,0.99,-34,1,0,0,0,1,0,0,2.71,2.885463568,-26,3,-11.5,0.235294118,-1,0.982,0.9818,-0.0116,0,0,0,2.71,2.71,0,0.77464,3,1,0.90617284
56,-8,1,-8,1,0,0,0,1,-5,0.99,-34,1,0,0,0,1,0,0,2.71,2.885463568,-26,3,-11.5,0.235294118,-1,0.982,0.9818,-0.0116,0,0,0,2.71,2.71,0,0.78921,4,1,0.901234568
56,-8,1,-8,1,0,0,0,1,-5,0.99,-34,1,0,0,0,1,0,0,2.71,2.885463568,-26,3,-11.5,0.235294118,-1,0.982,0.9818,-0.0116,0,0,0,2.71,2.71,0,0.80136,5,1,0.89382716
57,49,0.5,-3,1,0,0,0,1,33,0.95,17,0,1,0,0,9,0,-1,9.200000107,-22.25033334,20,-12,8.4,0,1,-0.0072,0.0012,-0.0072,0.4964,0.5006,0,9.200000107,9.200000107,52.00000016,0.83765,1,0,0.767901235
57,49,0.5,-3,1,0,0,0,1,33,0.95,17,0,1,0,0,9,0,-1,9.200000107,-22.25033334,20,-12,8.4,0,1,-0.0072,0.0012,-0.0072,0.4964,0.5006,0,9.200000107,9.200000107,52.00000016,0.75183,2,1,0.708641975
57,49,0.5,-3,1,0,0,0,1,33,0.95,17,0,1,0,0,9,0,-1,9.200000107,-22.25033334,20,-12,8.4,0,1,-0.0072,0.0012,-0.0072,0.4964,0.5006,0,9.200000107,9.200000107,52.00000016,0.74921,3,1,0.698765432
57,49,0.5,-3,1,0,0,0,1,33,0.95,17,0,1,0,0,9,0,-1,9.200000107,-22.25033334,20,-12,8.4,0,1,-0.0072,0.0012,-0.0072,0.4964,0.5006,0,9.200000107,9.200000107,52.00000016,0.74981,4,1,0.730864198
57,49,0.5,-3,1,0,0,0,1,33,0.95,17,0,1,0,0,9,0,-1,9.200000107,-22.25033334,20,-12,8.4,0,1,-0.0072,0.0012,-0.0072,0.4964,0.5006,0,9.200000107,9.200000107,52.00000016,0.75052,5,1,0.748148148
58,85,0.4,-7,1,0,0,0,1,40,0.25,24,1,0,0,0,1,0,0,-1.8,-38.14240804,31,-45,-7,0,1,0.193,0.2016,0.0048,0.5965,0.6008,0,-1.8,-1.8,110.4,0.64399,1,0,0.602469136
58,85,0.4,-7,1,0,0,0,1,40,0.25,24,1,0,0,0,1,0,0,-1.8,-38.14240804,31,-45,-7,0,1,0.193,0.2016,0.0048,0.5965,0.6008,0,-1.8,-1.8,110.4,0.60233,2,1,0.511111111
58,85,0.4,-7,1,0,0,0,1,40,0.25,24,1,0,0,0,1,0,0,-1.8,-38.14240804,31,-45,-7,0,1,0.193,0.2016,0.0048,0.5965,0.6008,0,-1.8,-1.8,110.4,0.56831,3,1,0.520987654
58,85,0.4,-7,1,0,0,0,1,40,0.25,24,1,0,0,0,1,0,0,-1.8,-38.14240804,31,-45,-7,0,1,0.193,0.2016,0.0048,0.5965,0.6008,0,-1.8,-1.8,110.4,0.55937,4,1,0.540740741
58,85,0.4,-7,1,0,0,0,1,40,0.25,24,1,0,0,0,1,0,0,-1.8,-38.14240804,31,-45,-7,0,1,0.193,0.2016,0.0048,0.5965,0.6008,0,-1.8,-1.8,110.4,0.55191,5,1,0.558024691
59,17,0.25,16,1,0,0,0,1,43,0.4,2,1,0,0,0,1,0,0,2.15,19.65280319,-14,26,6,0.125,1,-0.2012,-0.185,-0.0038,0,0,0,2.15,2.15,0,0.52608,1,0,0.511111111
59,17,0.25,16,1,0,0,0,1,43,0.4,2,1,0,0,0,1,0,0,2.15,19.65280319,-14,26,6,0.125,1,-0.2012,-0.185,-0.0038,0,0,0,2.15,2.15,0,0.50389,2,1,0.52345679
59,17,0.25,16,1,0,0,0,1,43,0.4,2,1,0,0,0,1,0,0,2.15,19.65280319,-14,26,6,0.125,1,-0.2012,-0.185,-0.0038,0,0,0,2.15,2.15,0,0.53124,3,1,0.520987654
59,17,0.25,16,1,0,0,0,1,43,0.4,2,1,0,0,0,1,0,0,2.15,19.65280319,-14,26,6,0.125,1,-0.2012,-0.185,-0.0038,0,0,0,2.15,2.15,0,0.5402,4,1,0.49382716
59,17,0.25,16,1,0,0,0,1,43,0.4,2,1,0,0,0,1,0,0,2.15,19.65280319,-14,26,6,0.125,1,-0.2012,-0.185,-0.0038,0,0,0,2.15,2.15,0,0.53948,5,1,0.486419753
60,51,0.1,21,1,0,0,0,1,38,0.6,1,1,0,0,0,1,0,0,-0.8,9.126224097,-20,-13,-16.5,0.047619048,1,0.0054,0.0742,-1,0,0,0,-0.8,-0.8,0,0.25913,1,0,0.365432099
60,51,0.1,21,1,0,0,0,1,38,0.6,1,1,0,0,0,1,0,0,-0.8,9.126224097,-20,-13,-16.5,0.047619048,1,0.0054,0.0742,-1,0,0,0,-0.8,-0.8,0,0.35841,2,1,0.377777778
60,51,0.1,21,1,0,0,0,1,38,0.6,1,1,0,0,0,1,0,0,-0.8,9.126224097,-20,-13,-16.5,0.047619048,1,0.0054,0.0742,-1,0,0,0,-0.8,-0.8,0,0.39651,3,1,0.340740741
60,51,0.1,21,1,0,0,0,1,38,0.6,1,1,0,0,0,1,0,0,-0.8,9.126224097,-20,-13,-16.5,0.047619048,1,0.0054,0.0742,-1,0,0,0,-0.8,-0.8,0,0.40403,4,1,0.29382716
60,51,0.1,21,1,0,0,0,1,38,0.6,1,1,0,0,0,1,0,0,-0.8,9.126224097,-20,-13,-16.5,0.047619048,1,0.0054,0.0742,-1,0,0,0,-0.8,-0.8,0,0.40709,5,1,0.301234568
61,26,0.25,25,1,0,0,0,1,29,0.05,24,0,0,0,1,7,0,0,-1,3.700690239,-2,123,27.625,0.92,1,-0.9714,-0.9674,0.3813,0,0,0,-1,-1,-1.42E-14,0.4854,1,0,0.6675
61,26,0.25,25,1,0,0,0,1,29,0.05,24,0,0,0,1,7,0,0,-1,3.700690239,-2,123,27.625,0.92,1,-0.9714,-0.9674,0.3813,0,0,0,-1,-1,-1.42E-14,0.41116,2,1,0.6175
61,26,0.25,25,1,0,0,0,1,29,0.05,24,0,0,0,1,7,0,0,-1,3.700690239,-2,123,27.625,0.92,1,-0.9714,-0.9674,0.3813,0,0,0,-1,-1,-1.42E-14,0.36081,3,1,0.6175
61,26,0.25,25,1,0,0,0,1,29,0.05,24,0,0,0,1,7,0,0,-1,3.700690239,-2,123,27.625,0.92,1,-0.9714,-0.9674,0.3813,0,0,0,-1,-1,-1.42E-14,0.34229,4,1,0.6025
61,26,0.25,25,1,0,0,0,1,29,0.05,24,0,0,0,1,7,0,0,-1,3.700690239,-2,123,27.625,0.92,1,-0.9714,-0.9674,0.3813,0,0,0,-1,-1,-1.42E-14,0.33553,5,1,0.555
62,25,1,25,1,0,0,0,1,45,0.2,17,1,0,0,0,1,0,0,-2.4,11.2,-8,20,6,0.68,1,-0.6062,-0.5984,-0.001,0,0,0,-2.4,-2.4,0,0.38473,1,0,0.3225
62,25,1,25,1,0,0,0,1,45,0.2,17,1,0,0,0,1,0,0,-2.4,11.2,-8,20,6,0.68,1,-0.6062,-0.5984,-0.001,0,0,0,-2.4,-2.4,0,0.3368,2,1,0.3175
62,25,1,25,1,0,0,0,1,45,0.2,17,1,0,0,0,1,0,0,-2.4,11.2,-8,20,6,0.68,1,-0.6062,-0.5984,-0.001,0,0,0,-2.4,-2.4,0,0.31539,3,1,0.3475
62,25,1,25,1,0,0,0,1,45,0.2,17,1,0,0,0,1,0,0,-2.4,11.2,-8,20,6,0.68,1,-0.6062,-0.5984,-0.001,0,0,0,-2.4,-2.4,0,0.30871,4,1,0.3375
62,25,1,25,1,0,0,0,1,45,0.2,17,1,0,0,0,1,0,0,-2.4,11.2,-8,20,6,0.68,1,-0.6062,-0.5984,-0.001,0,0,0,-2.4,-2.4,0,0.30517,5,1,0.3375
63,17,1,17,1,0,0,0,1,60,0.1,15,0,1,0,0,5,0,0,2.5,13.5037032,-2,45,35.5,0.882352941,1,-0.7962,-0.803,0.6594,0,0,0,2.5,2.5,0,0.83428,1,0,0.6775
63,17,1,17,1,0,0,0,1,60,0.1,15,0,1,0,0,5,0,0,2.5,13.5037032,-2,45,35.5,0.882352941,1,-0.7962,-0.803,0.6594,0,0,0,2.5,2.5,0,0.78684,2,1,0.6975
63,17,1,17,1,0,0,0,1,60,0.1,15,0,1,0,0,5,0,0,2.5,13.5037032,-2,45,35.5,0.882352941,1,-0.7962,-0.803,0.6594,0,0,0,2.5,2.5,0,0.75644,3,1,0.67
63,17,1,17,1,0,0,0,1,60,0.1,15,0,1,0,0,5,0,0,2.5,13.5037032,-2,45,35.5,0.882352941,1,-0.7962,-0.803,0.6594,0,0,0,2.5,2.5,0,0.74955,4,1,0.66
63,17,1,17,1,0,0,0,1,60,0.1,15,0,1,0,0,5,0,0,2.5,13.5037032,-2,45,35.5,0.882352941,1,-0.7962,-0.803,0.6594,0,0,0,2.5,2.5,0,0.74637,5,1,0.69
64,52,0.1,-8,1,0,0,0,1,5,0.9,-43,1,0,0,0,1,1,0,2.2,-3.6,-35,-47,-41,0.186046512,1,-0.3046,0.631,-1,0.3477,0.8041,0,-19.33333333,-8.566666667,152,0.28873,1,0,0.3525
64,52,0.1,-8,1,0,0,0,1,5,0.9,-43,1,0,0,0,1,1,0,2.2,-3.6,-35,-47,-41,0.186046512,1,-0.3046,0.631,-1,0.3477,0.8041,0,-19.33333333,-8.566666667,152,0.46795,2,1,0.55
64,52,0.1,-8,1,0,0,0,1,5,0.9,-43,1,0,0,0,1,1,0,2.2,-3.6,-35,-47,-41,0.186046512,1,-0.3046,0.631,-1,0.3477,0.8041,0,-19.33333333,-8.566666667,152,0.53577,3,1,0.7
64,52,0.1,-8,1,0,0,0,1,5,0.9,-43,1,0,0,0,1,1,0,2.2,-3.6,-35,-47,-41,0.186046512,1,-0.3046,0.631,-1,0.3477,0.8041,0,-19.33333333,-8.566666667,152,0.55847,4,1,0.7225
64,52,0.1,-8,1,0,0,0,1,5,0.9,-43,1,0,0,0,1,1,0,2.2,-3.6,-35,-47,-41,0.186046512,1,-0.3046,0.631,-1,0.3477,0.8041,0,-19.33333333,-8.566666667,152,0.5744,5,1,0.675
65,12,0.4,-16,1,0,0,0,1,-5,1,-5,1,0,0,0,1,0,0,-0.2,-13.71714256,11,-17,-3,0.3125,1,0.201,0.1958,0,-0.3995,-0.4021,0,-0.2,-0.2,-22.4,0.45031,1,0,0.325
65,12,0.4,-16,1,0,0,0,1,-5,1,-5,1,0,0,0,1,0,0,-0.2,-13.71714256,11,-17,-3,0.3125,1,0.201,0.1958,0,-0.3995,-0.4021,0,-0.2,-0.2,-22.4,0.49828,2,1,0.3975
65,12,0.4,-16,1,0,0,0,1,-5,1,-5,1,0,0,0,1,0,0,-0.2,-13.71714256,11,-17,-3,0.3125,1,0.201,0.1958,0,-0.3995,-0.4021,0,-0.2,-0.2,-22.4,0.49132,3,1,0.435
65,12,0.4,-16,1,0,0,0,1,-5,1,-5,1,0,0,0,1,0,0,-0.2,-13.71714256,11,-17,-3,0.3125,1,0.201,0.1958,0,-0.3995,-0.4021,0,-0.2,-0.2,-22.4,0.495,4,1,0.4475
65,12,0.4,-16,1,0,0,0,1,-5,1,-5,1,0,0,0,1,0,0,-0.2,-13.71714256,11,-17,-3,0.3125,1,0.201,0.1958,0,-0.3995,-0.4021,0,-0.2,-0.2,-22.4,0.49611,5,1,0.45
66,45,0.6,2,1,0,0,0,1,54,0.1,20,0,0,1,0,5,0,0,-4.4,-10.58515378,18,13,19.5,0.1,1,-0.0212,-0.0942,1,0,0,0,-4.4,-4.4,0,0.53755,1,0,0.43
66,45,0.6,2,1,0,0,0,1,54,0.1,20,0,0,1,0,5,0,0,-4.4,-10.58515378,18,13,19.5,0.1,1,-0.0212,-0.0942,1,0,0,0,-4.4,-4.4,0,0.48619,2,1,0.345
66,45,0.6,2,1,0,0,0,1,54,0.1,20,0,0,1,0,5,0,0,-4.4,-10.58515378,18,13,19.5,0.1,1,-0.0212,-0.0942,1,0,0,0,-4.4,-4.4,0,0.42363,3,1,0.3975
66,45,0.6,2,1,0,0,0,1,54,0.1,20,0,0,1,0,5,0,0,-4.4,-10.58515378,18,13,19.5,0.1,1,-0.0212,-0.0942,1,0,0,0,-4.4,-4.4,0,0.40611,4,1,0.4375
66,45,0.6,2,1,0,0,0,1,54,0.1,20,0,0,1,0,5,0,0,-4.4,-10.58515378,18,13,19.5,0.1,1,-0.0212,-0.0942,1,0,0,0,-4.4,-4.4,0,0.39787,5,1,0.4275
67,85,0.25,4,1,0,0,0,1,54,0.25,11,1,0,0,0,1,0,1,-2.5,-16.45448267,7,-31,-12,0.363636364,1,0.503,0.4952,0.0064,0,0,0,-2.5,-2.5,0,0.42345,1,0,0.445
67,85,0.25,4,1,0,0,0,1,54,0.25,11,1,0,0,0,1,0,1,-2.5,-16.45448267,7,-31,-12,0.363636364,1,0.503,0.4952,0.0064,0,0,0,-2.5,-2.5,0,0.48757,2,1,0.47
67,85,0.25,4,1,0,0,0,1,54,0.25,11,1,0,0,0,1,0,1,-2.5,-16.45448267,7,-31,-12,0.363636364,1,0.503,0.4952,0.0064,0,0,0,-2.5,-2.5,0,0.49064,3,1,0.46
67,85,0.25,4,1,0,0,0,1,54,0.25,11,1,0,0,0,1,0,1,-2.5,-16.45448267,7,-31,-12,0.363636364,1,0.503,0.4952,0.0064,0,0,0,-2.5,-2.5,0,0.48859,4,1,0.4775
67,85,0.25,4,1,0,0,0,1,54,0.25,11,1,0,0,0,1,0,1,-2.5,-16.45448267,7,-31,-12,0.363636364,1,0.503,0.4952,0.0064,0,0,0,-2.5,-2.5,0,0.48925,5,1,0.43
68,12,1,12,1,0,0,0,1,102,0.2,-14,1,0,0,0,1,0,0,-2.8,46.4,-26,90,32,0,1,-0.6158,-0.593,-0.022,-0.8079,-0.7965,0,-2.8,-2.8,-185.6,0.26519,1,0,0.3875
68,12,1,12,1,0,0,0,1,102,0.2,-14,1,0,0,0,1,0,0,-2.8,46.4,-26,90,32,0,1,-0.6158,-0.593,-0.022,-0.8079,-0.7965,0,-2.8,-2.8,-185.6,0.26772,2,1,0.27
68,12,1,12,1,0,0,0,1,102,0.2,-14,1,0,0,0,1,0,0,-2.8,46.4,-26,90,32,0,1,-0.6158,-0.593,-0.022,-0.8079,-0.7965,0,-2.8,-2.8,-185.6,0.29467,3,1,0.2925
68,12,1,12,1,0,0,0,1,102,0.2,-14,1,0,0,0,1,0,0,-2.8,46.4,-26,90,32,0,1,-0.6158,-0.593,-0.022,-0.8079,-0.7965,0,-2.8,-2.8,-185.6,0.30297,4,1,0.32
68,12,1,12,1,0,0,0,1,102,0.2,-14,1,0,0,0,1,0,0,-2.8,46.4,-26,90,32,0,1,-0.6158,-0.593,-0.022,-0.8079,-0.7965,0,-2.8,-2.8,-185.6,0.3076,5,1,0.305
69,49,0.5,11,1,0,0,0,1,31,0.95,21,0,1,0,0,3,1,0,0.5,-16.71417411,10,-17,-1.5,0.523809524,1,0.0096,-0.007,0.0096,0,0,0,-3.5,-1.5,0,0.43116,1,0,0.3875
69,49,0.5,11,1,0,0,0,1,31,0.95,21,0,1,0,0,3,1,0,0.5,-16.71417411,10,-17,-1.5,0.523809524,1,0.0096,-0.007,0.0096,0,0,0,-3.5,-1.5,0,0.47215,2,1,0.285
69,49,0.5,11,1,0,0,0,1,31,0.95,21,0,1,0,0,3,1,0,0.5,-16.71417411,10,-17,-1.5,0.523809524,1,0.0096,-0.007,0.0096,0,0,0,-3.5,-1.5,0,0.48991,3,1,0.37
69,49,0.5,11,1,0,0,0,1,31,0.95,21,0,1,0,0,3,1,0,0.5,-16.71417411,10,-17,-1.5,0.523809524,1,0.0096,-0.007,0.0096,0,0,0,-3.5,-1.5,0,0.49981,4,1,0.4025
69,49,0.5,11,1,0,0,0,1,31,0.95,21,0,1,0,0,3,1,0,0.5,-16.71417411,10,-17,-1.5,0.523809524,1,0.0096,-0.007,0.0096,0,0,0,-3.5,-1.5,0,0.50544,5,1,0.445
70,18,1,18,1,0,0,0,1,35,0.75,-19,1,0,0,0,1,0,0,3.5,23.3826859,-37,17,-10,0,1,0.4962,0.504,-0.007,-0.2519,-0.248,0,3.5,3.5,-27,0.44525,1,0,0.38
70,18,1,18,1,0,0,0,1,35,0.75,-19,1,0,0,0,1,0,0,3.5,23.3826859,-37,17,-10,0,1,0.4962,0.504,-0.007,-0.2519,-0.248,0,3.5,3.5,-27,0.5426,2,1,0.5475
70,18,1,18,1,0,0,0,1,35,0.75,-19,1,0,0,0,1,0,0,3.5,23.3826859,-37,17,-10,0,1,0.4962,0.504,-0.007,-0.2519,-0.248,0,3.5,3.5,-27,0.58171,3,1,0.5775
70,18,1,18,1,0,0,0,1,35,0.75,-19,1,0,0,0,1,0,0,3.5,23.3826859,-37,17,-10,0,1,0.4962,0.504,-0.007,-0.2519,-0.248,0,3.5,3.5,-27,0.59221,4,1,0.5975
70,18,1,18,1,0,0,0,1,35,0.75,-19,1,0,0,0,1,0,0,3.5,23.3826859,-37,17,-10,0,1,0.4962,0.504,-0.007,-0.2519,-0.248,0,3.5,3.5,-27,0.59913,5,1,0.5825
71,13,0.6,-20,1,0,0,0,1,76,0.2,-26,1,0,0,0,1,0,0,-5.4,24.6333677,-6,63,28.5,0.769230769,1,-0.6046,-0.5904,-0.0062,-0.4006,-0.3958,0,-5.4,-5.4,-81.6,0.37793,1,0,0.3775
71,13,0.6,-20,1,0,0,0,1,76,0.2,-26,1,0,0,0,1,0,0,-5.4,24.6333677,-6,63,28.5,0.769230769,1,-0.6046,-0.5904,-0.0062,-0.4006,-0.3958,0,-5.4,-5.4,-81.6,0.33993,2,1,0.2525
71,13,0.6,-20,1,0,0,0,1,76,0.2,-26,1,0,0,0,1,0,0,-5.4,24.6333677,-6,63,28.5,0.769230769,1,-0.6046,-0.5904,-0.0062,-0.4006,-0.3958,0,-5.4,-5.4,-81.6,0.33743,3,1,0.2875
71,13,0.6,-20,1,0,0,0,1,76,0.2,-26,1,0,0,0,1,0,0,-5.4,24.6333677,-6,63,28.5,0.769230769,1,-0.6046,-0.5904,-0.0062,-0.4006,-0.3958,0,-5.4,-5.4,-81.6,0.33249,4,1,0.23
71,13,0.6,-20,1,0,0,0,1,76,0.2,-26,1,0,0,0,1,0,0,-5.4,24.6333677,-6,63,28.5,0.769230769,1,-0.6046,-0.5904,-0.0062,-0.4006,-0.3958,0,-5.4,-5.4,-81.6,0.32964,5,1,0.28
